codeDepartement;nomDepartement;codeCirconscription;nomCirconscription;codeCommune;nomCommune
63;Puy-de-Dôme;6304;4ème circonscription;63049;Bouzel
63;Puy-de-Dôme;6304;4ème circonscription;63050;Brassac-les-Mines
63;Puy-de-Dôme;6304;4ème circonscription;63051;Brenat
63;Puy-de-Dôme;6304;4ème circonscription;63052;Le Breuil-sur-Couze
63;Puy-de-Dôme;6304;4ème circonscription;63054;Le Broc
63;Puy-de-Dôme;6304;4ème circonscription;63059;Busséol
63;Puy-de-Dôme;6304;4ème circonscription;63069;Le Cendre
63;Puy-de-Dôme;6304;4ème circonscription;63074;Chalus
63;Puy-de-Dôme;6304;4ème circonscription;63079;Champagnat-le-Jeune
63;Puy-de-Dôme;6304;4ème circonscription;63088;La Chapelle-sur-Usson
63;Puy-de-Dôme;6304;4ème circonscription;63091;Charbonnier-les-Mines
63;Puy-de-Dôme;6304;4ème circonscription;63096;Chas
63;Puy-de-Dôme;6304;4ème circonscription;63106;Chauriat
63;Puy-de-Dôme;6304;4ème circonscription;63113;Clermont-Ferrand
63;Puy-de-Dôme;6304;4ème circonscription;63114;Collanges
63;Puy-de-Dôme;6304;4ème circonscription;63120;Corent
63;Puy-de-Dôme;6304;4ème circonscription;63121;Coudes
63;Puy-de-Dôme;6304;4ème circonscription;63126;Le Crest
63;Puy-de-Dôme;6304;4ème circonscription;63145;Égliseneuve-des-Liards
63;Puy-de-Dôme;6304;4ème circonscription;63154;Espirat
63;Puy-de-Dôme;6304;4ème circonscription;63156;Esteil
63;Puy-de-Dôme;6304;4ème circonscription;63160;Aulhat-Flat
63;Puy-de-Dôme;6304;4ème circonscription;63166;Gignat
63;Puy-de-Dôme;6304;4ème circonscription;63177;Isserteaux
63;Puy-de-Dôme;6304;4ème circonscription;63178;Issoire
63;Puy-de-Dôme;6304;4ème circonscription;63182;Jumeaux
63;Puy-de-Dôme;6304;4ème circonscription;63185;Lamontgie
63;Puy-de-Dôme;6304;4ème circonscription;63188;Laps
63;Puy-de-Dôme;6304;4ème circonscription;63205;Manglieu
63;Puy-de-Dôme;6304;4ème circonscription;63209;Mareugheol
63;Puy-de-Dôme;6304;4ème circonscription;63214;Les Martres-de-Veyre
63;Puy-de-Dôme;6304;4ème circonscription;63222;Meilhaud
63;Puy-de-Dôme;6304;4ème circonscription;63226;Mur-sur-Allier
63;Puy-de-Dôme;6304;4ème circonscription;63227;Mirefleurs
63;Puy-de-Dôme;6304;4ème circonscription;63229;Moissat
63;Puy-de-Dôme;6304;4ème circonscription;63241;Montpeyroux
63;Puy-de-Dôme;6304;4ème circonscription;63242;Moriat
63;Puy-de-Dôme;6304;4ème circonscription;63255;Nonette-Orsonnette
63;Puy-de-Dôme;6304;4ème circonscription;63261;Orbeil
63;Puy-de-Dôme;6304;4ème circonscription;63262;Orcet
63;Puy-de-Dôme;6304;4ème circonscription;63268;Pardines
63;Puy-de-Dôme;6304;4ème circonscription;63269;Parent
63;Puy-de-Dôme;6304;4ème circonscription;63270;Parentignat
63;Puy-de-Dôme;6304;4ème circonscription;63272;Pérignat-lès-Sarliève
63;Puy-de-Dôme;6304;4ème circonscription;63273;Pérignat-sur-Allier
63;Puy-de-Dôme;6304;4ème circonscription;63275;Perrier
63;Puy-de-Dôme;6304;4ème circonscription;63277;Peslières
63;Puy-de-Dôme;6304;4ème circonscription;63280;Pignols
63;Puy-de-Dôme;6304;4ème circonscription;63282;Plauzat
63;Puy-de-Dôme;6304;4ème circonscription;63287;Les Pradeaux
63;Puy-de-Dôme;6304;4ème circonscription;63296;Ravel
63;Puy-de-Dôme;6304;4ème circonscription;63297;Reignat
63;Puy-de-Dôme;6304;4ème circonscription;63302;La Roche-Blanche
63;Puy-de-Dôme;6304;4ème circonscription;63306;La Roche-Noire
63;Puy-de-Dôme;6304;4ème circonscription;63307;Romagnat
63;Puy-de-Dôme;6304;4ème circonscription;63321;Saint-Babel
63;Puy-de-Dôme;6304;4ème circonscription;63325;Saint-Bonnet-lès-Allier
63;Puy-de-Dôme;6304;4ème circonscription;63340;Saint-Étienne-sur-Usson
63;Puy-de-Dôme;6304;4ème circonscription;63348;Saint-Genès-la-Tourette
63;Puy-de-Dôme;6304;4ème circonscription;63350;Saint-Georges-sur-Allier
63;Puy-de-Dôme;6304;4ème circonscription;63352;Saint-Germain-Lembron
63;Puy-de-Dôme;6304;4ème circonscription;63356;Saint-Gervazy
63;Puy-de-Dôme;6304;4ème circonscription;63366;Saint-Jean-en-Val
63;Puy-de-Dôme;6304;4ème circonscription;63367;Saint-Jean-Saint-Gervais
63;Puy-de-Dôme;6304;4ème circonscription;63375;Saint-Martin-des-Plains
63;Puy-de-Dôme;6304;4ème circonscription;63376;Saint-Martin-d'Ollières
63;Puy-de-Dôme;6304;4ème circonscription;63378;Saint-Maurice
63;Puy-de-Dôme;6304;4ème circonscription;63389;Saint-Quentin-sur-Sauxillanges
63;Puy-de-Dôme;6304;4ème circonscription;63392;Saint-Rémy-de-Chargnat
63;Puy-de-Dôme;6304;4ème circonscription;63404;Saint-Yvoine
63;Puy-de-Dôme;6304;4ème circonscription;63405;Sallèdes
63;Puy-de-Dôme;6304;4ème circonscription;63411;Sauvagnat-Sainte-Marthe
63;Puy-de-Dôme;6304;4ème circonscription;63413;La Sauvetat
63;Puy-de-Dôme;6304;4ème circonscription;63415;Sauxillanges
63;Puy-de-Dôme;6304;4ème circonscription;63422;Solignat
63;Puy-de-Dôme;6304;4ème circonscription;63423;Sugères
63;Puy-de-Dôme;6304;4ème circonscription;63425;Tallende
63;Puy-de-Dôme;6304;4ème circonscription;63439;Usson
63;Puy-de-Dôme;6304;4ème circonscription;63442;Valz-sous-Châteauneuf
63;Puy-de-Dôme;6304;4ème circonscription;63444;Varennes-sur-Usson
63;Puy-de-Dôme;6304;4ème circonscription;63445;Vassel
63;Puy-de-Dôme;6304;4ème circonscription;63448;Le Vernet-Chaméane
63;Puy-de-Dôme;6304;4ème circonscription;63453;Vertaizon
63;Puy-de-Dôme;6304;4ème circonscription;63455;Veyre-Monton
63;Puy-de-Dôme;6304;4ème circonscription;63456;Vichel
63;Puy-de-Dôme;6304;4ème circonscription;63457;Vic-le-Comte
63;Puy-de-Dôme;6304;4ème circonscription;63458;Villeneuve
63;Puy-de-Dôme;6304;4ème circonscription;63466;Vodable
63;Puy-de-Dôme;6304;4ème circonscription;63472;Yronde-et-Buron
63;Puy-de-Dôme;6305;5ème circonscription;63002;Aix-la-Fayette
63;Puy-de-Dôme;6305;5ème circonscription;63003;Ambert
63;Puy-de-Dôme;6305;5ème circonscription;63008;Arconsat
63;Puy-de-Dôme;6305;5ème circonscription;63010;Arlanc
63;Puy-de-Dôme;6305;5ème circonscription;63015;Aubusson-d'Auvergne
63;Puy-de-Dôme;6305;5ème circonscription;63016;Augerolles
63;Puy-de-Dôme;6305;5ème circonscription;63023;Auzelles
63;Puy-de-Dôme;6305;5ème circonscription;63027;Baffie
63;Puy-de-Dôme;6305;5ème circonscription;63037;Bertignat
63;Puy-de-Dôme;6305;5ème circonscription;63039;Beurières
63;Puy-de-Dôme;6305;5ème circonscription;63040;Billom
63;Puy-de-Dôme;6305;5ème circonscription;63044;Bongheat
63;Puy-de-Dôme;6305;5ème circonscription;63045;Bort-l'Etang
63;Puy-de-Dôme;6305;5ème circonscription;63056;Brousse
63;Puy-de-Dôme;6305;5ème circonscription;63057;Le Brugeron
63;Puy-de-Dôme;6305;5ème circonscription;63058;Bulhon
63;Puy-de-Dôme;6305;5ème circonscription;63065;Ceilloux
63;Puy-de-Dôme;6305;5ème circonscription;63066;Celles-sur-Durolle
63;Puy-de-Dôme;6305;5ème circonscription;63072;Chabreloche
63;Puy-de-Dôme;6305;5ème circonscription;63076;Chambon-sur-Dolore
63;Puy-de-Dôme;6305;5ème circonscription;63081;Champétières
63;Puy-de-Dôme;6305;5ème circonscription;63086;La Chapelle-Agnon
63;Puy-de-Dôme;6305;5ème circonscription;63089;Chappes
63;Puy-de-Dôme;6305;5ème circonscription;63095;Charnat
63;Puy-de-Dôme;6305;5ème circonscription;63102;Châteldon
63;Puy-de-Dôme;6305;5ème circonscription;63104;La Chaulme
63;Puy-de-Dôme;6305;5ème circonscription;63105;Chaumont-le-Bourg
63;Puy-de-Dôme;6305;5ème circonscription;63107;Chavaroux
63;Puy-de-Dôme;6305;5ème circonscription;63112;Clerlande
63;Puy-de-Dôme;6305;5ème circonscription;63119;Condat-lès-Montboissier
63;Puy-de-Dôme;6305;5ème circonscription;63125;Courpière
63;Puy-de-Dôme;6305;5ème circonscription;63128;Crevant-Laveine
63;Puy-de-Dôme;6305;5ème circonscription;63131;Culhat
63;Puy-de-Dôme;6305;5ème circonscription;63132;Cunlhat
63;Puy-de-Dôme;6305;5ème circonscription;63136;Domaize
63;Puy-de-Dôme;6305;5ème circonscription;63137;Doranges
63;Puy-de-Dôme;6305;5ème circonscription;63138;Dorat
63;Puy-de-Dôme;6305;5ème circonscription;63139;Dore-l'Église
63;Puy-de-Dôme;6305;5ème circonscription;63142;Échandelys
63;Puy-de-Dôme;6305;5ème circonscription;63146;Égliseneuve-près-Billom
63;Puy-de-Dôme;6305;5ème circonscription;63147;Églisolles
63;Puy-de-Dôme;6305;5ème circonscription;63148;Ennezat
63;Puy-de-Dôme;6305;5ème circonscription;63149;Entraigues
63;Puy-de-Dôme;6305;5ème circonscription;63151;Escoutoux
63;Puy-de-Dôme;6305;5ème circonscription;63155;Estandeuil
63;Puy-de-Dôme;6305;5ème circonscription;63157;Fayet-le-Château
63;Puy-de-Dôme;6305;5ème circonscription;63158;Fayet-Ronaye
63;Puy-de-Dôme;6305;5ème circonscription;63161;La Forie
63;Puy-de-Dôme;6305;5ème circonscription;63162;Fournols
63;Puy-de-Dôme;6305;5ème circonscription;63168;Glaine-Montaigut
63;Puy-de-Dôme;6305;5ème circonscription;63173;Grandrif
63;Puy-de-Dôme;6305;5ème circonscription;63174;Grandval
63;Puy-de-Dôme;6305;5ème circonscription;63179;Job
63;Puy-de-Dôme;6305;5ème circonscription;63180;Joze
63;Puy-de-Dôme;6305;5ème circonscription;63184;Lachaux
63;Puy-de-Dôme;6305;5ème circonscription;63193;Lempdes
63;Puy-de-Dôme;6305;5ème circonscription;63194;Lempty
63;Puy-de-Dôme;6305;5ème circonscription;63195;Lezoux
63;Puy-de-Dôme;6305;5ème circonscription;63196;Limons
63;Puy-de-Dôme;6305;5ème circonscription;63200;Lussat
63;Puy-de-Dôme;6305;5ème circonscription;63201;Luzillat
63;Puy-de-Dôme;6305;5ème circonscription;63207;Marat
63;Puy-de-Dôme;6305;5ème circonscription;63210;Maringues
63;Puy-de-Dôme;6305;5ème circonscription;63211;Marsac-en-Livradois
63;Puy-de-Dôme;6305;5ème circonscription;63213;Les Martres-d'Artière
63;Puy-de-Dôme;6305;5ème circonscription;63215;Martres-sur-Morge
63;Puy-de-Dôme;6305;5ème circonscription;63216;Mauzun
63;Puy-de-Dôme;6305;5ème circonscription;63218;Mayres
63;Puy-de-Dôme;6305;5ème circonscription;63221;Medeyrolles
63;Puy-de-Dôme;6305;5ème circonscription;63226;Mur-sur-Allier
63;Puy-de-Dôme;6305;5ème circonscription;63230;Le Monestier
63;Puy-de-Dôme;6305;5ème circonscription;63231;La Monnerie-le-Montel
63;Puy-de-Dôme;6305;5ème circonscription;63239;Montmorin
63;Puy-de-Dôme;6305;5ème circonscription;63249;Néronde-sur-Dore
63;Puy-de-Dôme;6305;5ème circonscription;63252;Neuville
63;Puy-de-Dôme;6305;5ème circonscription;63253;Noalhat
63;Puy-de-Dôme;6305;5ème circonscription;63256;Novacelles
63;Puy-de-Dôme;6305;5ème circonscription;63258;Olliergues
63;Puy-de-Dôme;6305;5ème circonscription;63260;Olmet
63;Puy-de-Dôme;6305;5ème circonscription;63265;Orléat
63;Puy-de-Dôme;6305;5ème circonscription;63267;Palladuc
63;Puy-de-Dôme;6305;5ème circonscription;63271;Paslières
63;Puy-de-Dôme;6305;5ème circonscription;63276;Peschadoires
63;Puy-de-Dôme;6305;5ème circonscription;63284;Pont-du-Château
63;Puy-de-Dôme;6305;5ème circonscription;63291;Puy-Guillaume
63;Puy-de-Dôme;6305;5ème circonscription;63298;La Renaudie
63;Puy-de-Dôme;6305;5ème circonscription;63301;Ris
63;Puy-de-Dôme;6305;5ème circonscription;63309;Saillant
63;Puy-de-Dôme;6305;5ème circonscription;63310;Sainte-Agathe
63;Puy-de-Dôme;6305;5ème circonscription;63312;Saint-Alyre-d'Arlanc
63;Puy-de-Dôme;6305;5ème circonscription;63314;Saint-Amant-Roche-Savine
63;Puy-de-Dôme;6305;5ème circonscription;63319;Saint-Anthème
63;Puy-de-Dôme;6305;5ème circonscription;63322;Saint-Beauzire
63;Puy-de-Dôme;6305;5ème circonscription;63323;Saint-Bonnet-le-Bourg
63;Puy-de-Dôme;6305;5ème circonscription;63324;Saint-Bonnet-le-Chastel
63;Puy-de-Dôme;6305;5ème circonscription;63328;Sainte-Catherine
63;Puy-de-Dôme;6305;5ème circonscription;63331;Saint-Clément-de-Valorgue
63;Puy-de-Dôme;6305;5ème circonscription;63334;Saint-Dier-d'Auvergne
63;Puy-de-Dôme;6305;5ème circonscription;63337;Saint-Éloy-la-Glacière
63;Puy-de-Dôme;6305;5ème circonscription;63341;Saint-Ferréol-des-Côtes
63;Puy-de-Dôme;6305;5ème circonscription;63343;Saint-Flour-l'Étang
63;Puy-de-Dôme;6305;5ème circonscription;63353;Saint-Germain-l'Herm
63;Puy-de-Dôme;6305;5ème circonscription;63355;Saint-Gervais-sous-Meymont
63;Puy-de-Dôme;6305;5ème circonscription;63362;Saint-Ignat
63;Puy-de-Dôme;6305;5ème circonscription;63364;Saint-Jean-d'Heurs
63;Puy-de-Dôme;6305;5ème circonscription;63365;Saint-Jean-des-Ollières
63;Puy-de-Dôme;6305;5ème circonscription;63368;Saint-Julien-de-Coppel
63;Puy-de-Dôme;6305;5ème circonscription;63371;Saint-Just
63;Puy-de-Dôme;6305;5ème circonscription;63372;Saint-Laure
63;Puy-de-Dôme;6305;5ème circonscription;63374;Saint-Martin-des-Olmes
63;Puy-de-Dôme;6305;5ème circonscription;63384;Saint-Pierre-la-Bourlhonne
63;Puy-de-Dôme;6305;5ème circonscription;63393;Saint-Rémy-sur-Durolle
63;Puy-de-Dôme;6305;5ème circonscription;63394;Saint-Romain
63;Puy-de-Dôme;6305;5ème circonscription;63398;Saint-Sauveur-la-Sagne
63;Puy-de-Dôme;6305;5ème circonscription;63402;Saint-Victor-Montvianeix
63;Puy-de-Dôme;6305;5ème circonscription;63412;Sauvessanges
63;Puy-de-Dôme;6305;5ème circonscription;63414;Sauviat
63;Puy-de-Dôme;6305;5ème circonscription;63418;Sermentizon
63;Puy-de-Dôme;6305;5ème circonscription;63420;Seychalles
63;Puy-de-Dôme;6305;5ème circonscription;63424;Surat
63;Puy-de-Dôme;6305;5ème circonscription;63430;Thiers
63;Puy-de-Dôme;6305;5ème circonscription;63431;Thiolières
63;Puy-de-Dôme;6305;5ème circonscription;63434;Tours-sur-Meymont
63;Puy-de-Dôme;6305;5ème circonscription;63438;Trézioux
63;Puy-de-Dôme;6305;5ème circonscription;63441;Valcivières
63;Puy-de-Dôme;6305;5ème circonscription;63443;Varennes-sur-Morge
63;Puy-de-Dôme;6305;5ème circonscription;63454;Vertolaye
63;Puy-de-Dôme;6305;5ème circonscription;63461;Vinzelles
63;Puy-de-Dôme;6305;5ème circonscription;63463;Viscomtat
63;Puy-de-Dôme;6305;5ème circonscription;63465;Viverols
63;Puy-de-Dôme;6305;5ème circonscription;63468;Vollore-Montagne
63;Puy-de-Dôme;6305;5ème circonscription;63469;Vollore-Ville
64;Pyrénées-Atlantiques;6401;1ère circonscription;64037;Arbus
64;Pyrénées-Atlantiques;6401;1ère circonscription;64060;Artiguelouve
64;Pyrénées-Atlantiques;6401;1ère circonscription;64080;Aussevielle
64;Pyrénées-Atlantiques;6401;1ère circonscription;64121;Beyrie-en-Béarn
64;Pyrénées-Atlantiques;6401;1ère circonscription;64129;Billère
64;Pyrénées-Atlantiques;6401;1ère circonscription;64142;Bougarber
64;Pyrénées-Atlantiques;6401;1ère circonscription;64183;Caubios-Loos
64;Pyrénées-Atlantiques;6401;1ère circonscription;64198;Denguin
64;Pyrénées-Atlantiques;6401;1ère circonscription;64237;Gelos
64;Pyrénées-Atlantiques;6401;1ère circonscription;64335;Lescar
64;Pyrénées-Atlantiques;6401;1ère circonscription;64348;Lons
64;Pyrénées-Atlantiques;6401;1ère circonscription;64373;Mazères-Lezons
64;Pyrénées-Atlantiques;6401;1ère circonscription;64387;Momas
64;Pyrénées-Atlantiques;6401;1ère circonscription;64413;Narcastet
64;Pyrénées-Atlantiques;6401;1ère circonscription;64445;Pau
64;Pyrénées-Atlantiques;6401;1ère circonscription;64448;Poey-de-Lescar
64;Pyrénées-Atlantiques;6401;1ère circonscription;64467;Rontignon
64;Pyrénées-Atlantiques;6401;1ère circonscription;64511;Sauvagnon
64;Pyrénées-Atlantiques;6401;1ère circonscription;64525;Siros
64;Pyrénées-Atlantiques;6401;1ère circonscription;64549;Uzein
64;Pyrénées-Atlantiques;6401;1ère circonscription;64550;Uzos
64;Pyrénées-Atlantiques;6402;2ème circonscription;64001;Aast
64;Pyrénées-Atlantiques;6402;2ème circonscription;64002;Abère
64;Pyrénées-Atlantiques;6402;2ème circonscription;64021;Andoins
64;Pyrénées-Atlantiques;6402;2ème circonscription;64023;Angaïs
64;Pyrénées-Atlantiques;6402;2ème circonscription;64027;Anos
64;Pyrénées-Atlantiques;6402;2ème circonscription;64041;Aressy
64;Pyrénées-Atlantiques;6402;2ème circonscription;64053;Arrien
64;Pyrénées-Atlantiques;6402;2ème circonscription;64054;Arros-de-Nay
64;Pyrénées-Atlantiques;6402;2ème circonscription;64058;Arthez-d'Asson
64;Pyrénées-Atlantiques;6402;2ème circonscription;64059;Artigueloutan
64;Pyrénées-Atlantiques;6402;2ème circonscription;64067;Assat
64;Pyrénées-Atlantiques;6402;2ème circonscription;64068;Asson
64;Pyrénées-Atlantiques;6402;2ème circonscription;64089;Baleix
64;Pyrénées-Atlantiques;6402;2ème circonscription;64091;Baliros
64;Pyrénées-Atlantiques;6402;2ème circonscription;64095;Barinque
64;Pyrénées-Atlantiques;6402;2ème circonscription;64097;Barzun
64;Pyrénées-Atlantiques;6402;2ème circonscription;64101;Baudreix
64;Pyrénées-Atlantiques;6402;2ème circonscription;64103;Bédeille
64;Pyrénées-Atlantiques;6402;2ème circonscription;64109;Bénéjacq
64;Pyrénées-Atlantiques;6402;2ème circonscription;64111;Bentayou-Sérée
64;Pyrénées-Atlantiques;6402;2ème circonscription;64114;Bernadets
64;Pyrénées-Atlantiques;6402;2ème circonscription;64119;Beuste
64;Pyrénées-Atlantiques;6402;2ème circonscription;64132;Bizanos
64;Pyrénées-Atlantiques;6402;2ème circonscription;64133;Boeil-Bezing
64;Pyrénées-Atlantiques;6402;2ème circonscription;64137;Bordères
64;Pyrénées-Atlantiques;6402;2ème circonscription;64138;Bordes
64;Pyrénées-Atlantiques;6402;2ème circonscription;64145;Bourdettes
64;Pyrénées-Atlantiques;6402;2ème circonscription;64148;Bruges-Capbis-Mifaget
64;Pyrénées-Atlantiques;6402;2ème circonscription;64152;Buros
64;Pyrénées-Atlantiques;6402;2ème circonscription;64173;Casteide-Doat
64;Pyrénées-Atlantiques;6402;2ème circonscription;64174;Castéra-Loubix
64;Pyrénées-Atlantiques;6402;2ème circonscription;64191;Coarraze
64;Pyrénées-Atlantiques;6402;2ème circonscription;64208;Escoubès
64;Pyrénées-Atlantiques;6402;2ème circonscription;64211;Eslourenties-Daban
64;Pyrénées-Atlantiques;6402;2ème circonscription;64212;Espéchède
64;Pyrénées-Atlantiques;6402;2ème circonscription;64216;Espoey
64;Pyrénées-Atlantiques;6402;2ème circonscription;64227;Gabaston
64;Pyrénées-Atlantiques;6402;2ème circonscription;64238;Ger
64;Pyrénées-Atlantiques;6402;2ème circonscription;64246;Gomer
64;Pyrénées-Atlantiques;6402;2ème circonscription;64257;Haut-de-Bosdarros
64;Pyrénées-Atlantiques;6402;2ème circonscription;64262;Higuères-Souye
64;Pyrénées-Atlantiques;6402;2ème circonscription;64266;Hours
64;Pyrénées-Atlantiques;6402;2ème circonscription;64269;Idron
64;Pyrénées-Atlantiques;6402;2ème circonscription;64270;Igon
64;Pyrénées-Atlantiques;6402;2ème circonscription;64292;Labatmale
64;Pyrénées-Atlantiques;6402;2ème circonscription;64293;Labatut-Figuières
64;Pyrénées-Atlantiques;6402;2ème circonscription;64302;Lagos
64;Pyrénées-Atlantiques;6402;2ème circonscription;64309;Lamayou
64;Pyrénées-Atlantiques;6402;2ème circonscription;64329;Lée
64;Pyrénées-Atlantiques;6402;2ème circonscription;64338;Lespourcy
64;Pyrénées-Atlantiques;6402;2ème circonscription;64339;Lestelle-Bétharram
64;Pyrénées-Atlantiques;6402;2ème circonscription;64343;Limendous
64;Pyrénées-Atlantiques;6402;2ème circonscription;64344;Livron
64;Pyrénées-Atlantiques;6402;2ème circonscription;64346;Lombia
64;Pyrénées-Atlantiques;6402;2ème circonscription;64352;Lourenties
64;Pyrénées-Atlantiques;6402;2ème circonscription;64358;Lucgarier
64;Pyrénées-Atlantiques;6402;2ème circonscription;64370;Maucor
64;Pyrénées-Atlantiques;6402;2ème circonscription;64372;Maure
64;Pyrénées-Atlantiques;6402;2ème circonscription;64376;Meillon
64;Pyrénées-Atlantiques;6402;2ème circonscription;64386;Mirepeix
64;Pyrénées-Atlantiques;6402;2ème circonscription;64395;Monségur
64;Pyrénées-Atlantiques;6402;2ème circonscription;64398;Montaner
64;Pyrénées-Atlantiques;6402;2ème circonscription;64399;Montardon
64;Pyrénées-Atlantiques;6402;2ème circonscription;64400;Montaut
64;Pyrénées-Atlantiques;6402;2ème circonscription;64405;Morlaàs
64;Pyrénées-Atlantiques;6402;2ème circonscription;64417;Nay
64;Pyrénées-Atlantiques;6402;2ème circonscription;64419;Nousty
64;Pyrénées-Atlantiques;6402;2ème circonscription;64438;Ouillon
64;Pyrénées-Atlantiques;6402;2ème circonscription;64439;Ousse
64;Pyrénées-Atlantiques;6402;2ème circonscription;64444;Pardies-Piétat
64;Pyrénées-Atlantiques;6402;2ème circonscription;64445;Pau
64;Pyrénées-Atlantiques;6402;2ème circonscription;64451;Ponson-Debat-Pouts
64;Pyrénées-Atlantiques;6402;2ème circonscription;64452;Ponson-Dessus
64;Pyrénées-Atlantiques;6402;2ème circonscription;64453;Pontacq
64;Pyrénées-Atlantiques;6402;2ème circonscription;64454;Pontiacq-Viellepinte
64;Pyrénées-Atlantiques;6402;2ème circonscription;64465;Riupeyrous
64;Pyrénées-Atlantiques;6402;2ème circonscription;64469;Saint-Abit
64;Pyrénées-Atlantiques;6402;2ème circonscription;64470;Saint-Armou
64;Pyrénées-Atlantiques;6402;2ème circonscription;64472;Saint-Castin
64;Pyrénées-Atlantiques;6402;2ème circonscription;64482;Saint-Jammes
64;Pyrénées-Atlantiques;6402;2ème circonscription;64488;Saint-Laurent-Bretagne
64;Pyrénées-Atlantiques;6402;2ème circonscription;64498;Saint-Vincent
64;Pyrénées-Atlantiques;6402;2ème circonscription;64507;Saubole
64;Pyrénées-Atlantiques;6402;2ème circonscription;64515;Sedze-Maubecq
64;Pyrénées-Atlantiques;6402;2ème circonscription;64516;Sedzère
64;Pyrénées-Atlantiques;6402;2ème circonscription;64518;Sendets
64;Pyrénées-Atlantiques;6402;2ème circonscription;64519;Serres-Castet
64;Pyrénées-Atlantiques;6402;2ème circonscription;64520;Serres-Morlaàs
64;Pyrénées-Atlantiques;6402;2ème circonscription;64526;Soumoulou
64;Pyrénées-Atlantiques;6402;2ème circonscription;64544;Urost
64;Pyrénées-Atlantiques;6403;3ème circonscription;64003;Abidos
64;Pyrénées-Atlantiques;6403;3ème circonscription;64005;Abos
64;Pyrénées-Atlantiques;6403;3ème circonscription;64028;Anoye
64;Pyrénées-Atlantiques;6403;3ème circonscription;64042;Argagnon
64;Pyrénées-Atlantiques;6403;3ème circonscription;64043;Argelos
64;Pyrénées-Atlantiques;6403;3ème circonscription;64044;Arget
64;Pyrénées-Atlantiques;6403;3ème circonscription;64048;Arnos
64;Pyrénées-Atlantiques;6403;3ème circonscription;64052;Arricau-Bordes
64;Pyrénées-Atlantiques;6403;3ème circonscription;64056;Arrosès
64;Pyrénées-Atlantiques;6403;3ème circonscription;64057;Arthez-de-Béarn
64;Pyrénées-Atlantiques;6403;3ème circonscription;64061;Artix
64;Pyrénées-Atlantiques;6403;3ème circonscription;64063;Arzacq-Arraziguet
64;Pyrénées-Atlantiques;6403;3ème circonscription;64070;Astis
64;Pyrénées-Atlantiques;6403;3ème circonscription;64072;Aubertin
64;Pyrénées-Atlantiques;6403;3ème circonscription;64073;Aubin
64;Pyrénées-Atlantiques;6403;3ème circonscription;64074;Aubous
64;Pyrénées-Atlantiques;6403;3ème circonscription;64077;Auga
64;Pyrénées-Atlantiques;6403;3ème circonscription;64078;Auriac
64;Pyrénées-Atlantiques;6403;3ème circonscription;64079;Aurions-Idernes
64;Pyrénées-Atlantiques;6403;3ème circonscription;64082;Auterrive
64;Pyrénées-Atlantiques;6403;3ème circonscription;64084;Aydie
64;Pyrénées-Atlantiques;6403;3ème circonscription;64087;Baigts-de-Béarn
64;Pyrénées-Atlantiques;6403;3ème circonscription;64088;Balansun
64;Pyrénées-Atlantiques;6403;3ème circonscription;64090;Baliracq-Maumusson
64;Pyrénées-Atlantiques;6403;3ème circonscription;64098;Bassillon-Vauzé
64;Pyrénées-Atlantiques;6403;3ème circonscription;64108;Bellocq
64;Pyrénées-Atlantiques;6403;3ème circonscription;64112;Bérenx
64;Pyrénées-Atlantiques;6403;3ème circonscription;64117;Bésingrand
64;Pyrénées-Atlantiques;6403;3ème circonscription;64118;Bétracq
64;Pyrénées-Atlantiques;6403;3ème circonscription;64131;Biron
64;Pyrénées-Atlantiques;6403;3ème circonscription;64135;Bonnut
64;Pyrénées-Atlantiques;6403;3ème circonscription;64139;Bosdarros
64;Pyrénées-Atlantiques;6403;3ème circonscription;64141;Boueilh-Boueilho-Lasque
64;Pyrénées-Atlantiques;6403;3ème circonscription;64143;Bouillon
64;Pyrénées-Atlantiques;6403;3ème circonscription;64144;Boumourt
64;Pyrénées-Atlantiques;6403;3ème circonscription;64146;Bournos
64;Pyrénées-Atlantiques;6403;3ème circonscription;64153;Burosse-Mendousse
64;Pyrénées-Atlantiques;6403;3ème circonscription;64158;Cabidos
64;Pyrénées-Atlantiques;6403;3ème circonscription;64159;Cadillon
64;Pyrénées-Atlantiques;6403;3ème circonscription;64167;Carrère
64;Pyrénées-Atlantiques;6403;3ème circonscription;64168;Carresse-Cassaber
64;Pyrénées-Atlantiques;6403;3ème circonscription;64170;Castagnède
64;Pyrénées-Atlantiques;6403;3ème circonscription;64171;Casteide-Cami
64;Pyrénées-Atlantiques;6403;3ème circonscription;64172;Casteide-Candau
64;Pyrénées-Atlantiques;6403;3ème circonscription;64177;Castétis
64;Pyrénées-Atlantiques;6403;3ème circonscription;64179;Castetner
64;Pyrénées-Atlantiques;6403;3ème circonscription;64180;Castetpugon
64;Pyrénées-Atlantiques;6403;3ème circonscription;64181;Castillon(Canton d'Arthez-de-Béarn)
64;Pyrénées-Atlantiques;6403;3ème circonscription;64182;Castillon(Canton de Lembeye)
64;Pyrénées-Atlantiques;6403;3ème circonscription;64184;Cescau
64;Pyrénées-Atlantiques;6403;3ème circonscription;64190;Claracq
64;Pyrénées-Atlantiques;6403;3ème circonscription;64192;Conchez-de-Béarn
64;Pyrénées-Atlantiques;6403;3ème circonscription;64193;Corbère-Abères
